case_id,model,model_name,resolved_model,temperature,trial,sbar_text,is_valid,error,retry_count,elapsed_sec
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,6,"S: 72歳女性、進行肺癌。明日の退院前カンファレンスを控え、夫は「夜中の痛みへの対応が不安」「自分が倒れたら」と訴え、中程度の介護負担と将来への不安を抱えています。患者も夫への申し訳なさから施設入所を検討しており、夫婦間の意向確認が必要です。

B: 肺腺癌Stage IV、骨転移あり。疼痛コントロールはオキシコドン徐放錠40mg/日、レスキュー5mgを1日2-3回使用。PPS50%。ADLは車椅子移動、食事自立。夫（75歳）が主介護者。訪問診療、訪問看護（週3回）、薬剤師、介護保険、介護ベッド等、在宅医療体制は整備されています。

A: 夫の介護負担と不安が在宅療養継続の最大リスクです。Zarit 24点（中程度）で、夜間急変への不安、自身の健康、社会的孤立が複合しています。患者の申し訳なさも介護負担を増加させています。

R: 明日のカンファレンスで夫の介護負担を多職種と共有し、レスパイトケア（短期入所）を1ヶ月以内に1回試行することを提案します。退院前に疼痛時対応マニュアルを文書化し、娘同席で再確認。夫と娘の面談機会を設定し、意向確認を継続します。",True,,0,2.68
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,7,"S: 72歳女性、進行肺癌。明日退院し在宅緩和ケア移行予定。夫は「夜間痛への対応に自信がない」「自分が倒れたら」と将来への不安を訴え、妻は「夫に迷惑をかけて申し訳ない」と施設入所も示唆。夫婦ともに在宅継続に不安を抱えている。

B: 肺腺癌Stage IV、骨転移あり。疼痛NRS安静時2、体動時5。オキシコドン徐放錠40mg/日、レスキュー5mgを1日2-3回使用。PPS 50%、ADL一部介助。主介護者は75歳夫（軽度高血圧）、娘は40分圏内に居住。在宅医療体制は訪問診療・看護、薬剤師、介護保険、福祉用具整備済。夫のZarit 24点（中程度負担）。

A: 夫の夜間急変時対応への不安と、自身の健康不安が在宅療養継続の主たるリスク。患者も夫への負担を懸念。在宅医療体制は整っているが、夫への具体的な対応教育と、レスパイトケアの活用が急務。夫婦間の意向すれ違いも懸念される。

R: 明日の退院前カンファレンスで夫の介護負担を多職種で共有。レスパイトケア（短期入所）の早期試行を提案。夫向け夜間疼痛対応マニュアルを文書化し、退院前に再確認。娘との連携強化、夫婦の在宅意向確認も継続。",True,,0,2.58
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,9,"S: 72歳女性、進行肺癌、在宅緩和ケア移行期。夫は「妻と家で過ごしたいが、夜中の痛みや自分が倒れた時の対応に不安がある」。患者も「夫に迷惑をかけて申し訳ない」と施設入所も検討。

B: 14日入院、明日退院前カンファレンス、来週在宅移行予定。肺腺癌Stage IV、骨転移あり。疼痛NRS安静時2、体動時5（レスキュー1日2〜3回使用）。PPS 50%、ADL一部介助。主介護者は夫（75歳、軽度高血圧）。在宅医療体制は訪問診療・看護、薬剤師、介護保険、福祉用具準備済。夫のZarit 24点（中程度負担）。

A: 夫の介護負担と夜間急変時対応への不安が在宅継続の最大リスク。本人も罪悪感から意向にずれが生じる可能性。体制は整っているため、夫への具体的教育とレスパイトケア活用で負担軽減が必要。

R: 明日カンファレンスで夫の介護負担を多職種と共有。レスパイトケア（短期入所）の試行を提案。疼痛時対応マニュアルを文書化し、夫・娘同席で再確認。夫・娘面談、患者・夫合同面談の機会設定。",True,,0,2.63
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,21,"## 医師への申し送り SBAR

**S (Situation - 状況):**
72歳女性、進行肺癌 Stage IV、在宅緩和ケア移行予定の患者さんです。明日の退院前カンファレンスを控えています。

**B (Background - 背景):**
骨転移による疼痛があり、オキシコドン徐放錠とレスキュー薬でコントロールしていますが、体動時の疼痛が NRS 5です。PPS 50%、ADLは移動車椅子、一部介助が必要です。来週退院予定で、夫（75歳）が主介護者となります。

**A (Assessment - 評価):**
夫の介護負担（Zarit 24点）と、夜間急変時対応への不安が在宅療養継続の最大のリスクです。患者さんも夫への申し訳なさから施設入所を検討しており、夫婦間で意向のすれ違いが生じる可能性があります。

**R (Recommendation - 推奨):**
明日のカンファレンスで夫の介護負担と不安を多職種で共有し、具体的な疼痛時対応マニュアルの再確認、レスパイトケア（短期入所）の早期試行、娘さんとの連携強化について提案します。",True,,0,1.5
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,17,"S: 72歳女性、肺腺癌Stage IV。患者・夫ともに在宅緩和ケア移行を希望。夫は夜間疼痛増強時の対応に不安、自身の健康と妻の介護の両立への懸念、妻への申し訳なさから施設入所も検討。
B: 72歳女性、肺腺癌Stage IV。骨転移あり。化学療法終了、best supportive care移行。PPS50%。疼痛NRS安静時2、体動時5。オキシコドン徐放40mg/日、レスキュー5mg使用。夫(75歳)が主介護者。Zarit24点(中程度負担)。明後日退院、在宅緩和ケア移行予定。訪問診療・看護・薬剤師・介護保険利用可能。
A: 夫の介護負担と不安が在宅療養継続の最大リスク。夜間疼痛増強、自身の健康、社会的孤立への不安が複合。患者も夫への申し訳なさから施設入所を検討。在宅医療体制は整備。
R: (緊急度：中) 明日の退院前カンファレンスで夫の介護負担を多職種で共有。レスパイトケア(短期入所)を1ヶ月以内に1回試行提案。疼痛時対応マニュアル(文書化)を退院前に夫・娘と再確認。夫・娘面談機会設定。",True,,0,2.3
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,20,"S:
72歳女性、進行肺癌、在宅緩和ケア移行期。夫は「夜中の痛みへの対応に自信がない」「自分が倒れたら誰が妻を看るのか」と不安を訴えています。患者本人も夫への申し訳なさから施設入所を検討する発言があります。

B:
明日退院前カンファレンス。来週、在宅緩和ケアへ移行予定。肺腺癌Stage IV、骨転移あり。疼痛コントロールはオキシコドン徐放錠40mg/日、レスキュー使用2-3回/日、NRS安静時2、体動時5。PPS 50%。夫（75歳）が主介護者、Zarit 24点（中程度負担）。在宅医療体制は訪問診療・看護、薬剤師、介護保険、福祉用具等準備済。

A:
夫の介護負担と夜間急変時への不安が、在宅療養継続の最大のリスク要因です。患者本人の施設入所検討発言もあり、夫婦間の意向確認と夫への支援強化が必要です。

R:
明日のカンファレンスで夫の介護負担を多職種で共有し、レスパイトケア（短期入所）を退院後1ヶ月以内に1回試行することを提案します。夫向け疼痛時対応マニュアルの文書化と、夫・娘・患者の合同面談設定を計画します。",True,,0,1.5
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,13,"## SBAR形式での申し送り

**S (Situation):**
72歳女性、進行肺癌、第14病日。明日退院前カンファレンス、来週在宅緩和ケア移行予定。患者・夫ともに在宅療養を希望しているが、夫は夜間疼痛増強時の対応や自身の健康不安から介護負担を強く感じている。

**B (Background):**
肺腺癌Stage IV、骨転移あり。化学療法終了、BSC移行。疼痛コントロールはオキシコドン徐放錠40mg/日、レスキュー使用あり(1日2-3回)。PPS 50%、ADL一部介助。主介護者は夫(75歳)、娘は遠隔地。在宅医療体制は訪問診療・看護・薬剤師、介護保険、介護機器準備済。夫のZarit介護負担尺度は24点(中程度)。

**A (Assessment):**
夫の介護負担と不安が在宅療養継続の最大リスク。夜間疼痛への不安、自身の健康、社会的孤立の複合要因。患者も夫への申し訳なさから施設入所を検討。意向のすれ違いが生じる可能性あり。

**R (Recommendation):**
退院前カンファレンスで夫の介護負担を多職種で共有。レスパイトケア(短期入所)を退院後1ヶ月以内に1回試行提案。夫向け疼痛時対応マニュアルを文書化し、退院前に家族と再確認。夫・娘面談機会設定、患者・夫合同面談で在宅意向確認継続。",True,,0,2.63
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,12,"S:
72歳女性、進行肺癌。夫は「妻と家で最期まで過ごしたいが、夜間の痛みにどう対応するか自信がない。自分が倒れたら誰が看るかが一番の不安。娘は忙しい」と訴え。患者も「夫に迷惑をかけ申し訳ない、施設の方が良いか」と不安を抱えている。

B:
第14病日、明日退院前カンファレンス、来週在宅緩和ケア移行予定。骨転移あり、化学療法終了（best supportive care）。疼痛 NRS体動時5、オキシコドン徐放40mg/日、レスキュー5mg（2-3回/日）。PPS50%、ADL移動車椅子。主介護者は夫（75歳、軽度高血圧）。夫のZarit 24点（中程度負担）。訪問診療、訪問看護、薬剤師、介護保険、福祉用具準備済。

A:
夫の夜間急変時対応への不安と中程度（Zarit 24点）の介護負担が在宅療養継続の最大リスク。患者も夫への申し訳なさから施設入所を検討しており、夫婦間の意向すれ違いの可能性。在宅医療体制は整っているが、夫への疼痛管理・緊急時対応の具体的教育とレスパイトケアの活用が急務。

R:
明日の退院前カンファレンスで夫の介護負担を多職種（診療医、看護師、MSW、ケアマネ、薬剤師、主治医）と共有。退院後1ヶ月以内にレスパイトケア（短期入所）1回試行を提案。夫向け疼痛時対応マニュアル（レスキュー使用判断・救急要請基準）を文書化、退院前に夫・娘同",True,,0,2.86
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,25,"## SBAR

**S (Situation):**
72歳女性、進行肺癌Stage IV、骨転移あり。明日退院前カンファレンス、来週在宅緩和ケア移行予定。現時点では疼痛コントロール良好（NRS安静時2、体動時5）、SpO2 94%（1L/分）。PPS 50%。

**B (Background):**
主介護者は75歳夫。夫は軽度高血圧、Zarit 24点（中程度負担）で、夜間疼痛増強時の対応や自身の健康、社会的孤立に強い不安を抱えている。娘は遠方に居住。患者本人も夫への負担を懸念。

**A (Assessment):**
夫の介護負担と不安が在宅療養継続の最大リスク。夜間急変時対応への不安、自身の健康問題、孤立感が複合している。夫婦間の意向のずれも懸念される。在宅医療体制は整備されているが、夫への具体的な対応教育とレスパイトケアの活用が急務。

**R (Recommendation):**
明日のカンファレンスで夫の介護負担を多職種で共有。退院後1ヶ月以内にレスパイトケア（短期入所）を1回試行することを提案。夜間疼痛時対応マニュアルを文書化し、夫・娘同席で再確認。夫と娘の面談設定、夫婦合同面談での在宅意向確認を継続。",True,,0,1.5
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,18,"S: 72歳女性、進行肺癌、在宅緩和ケア移行予定。夫は「夜間痛の対応に自信がなく、自分が倒れたらと不安」「娘は忙しく、医療用麻薬使用に抵抗があった」と述べる。患者も「夫に迷惑で施設を考える」と発言。

B: 72歳女性、肺腺癌Stage IV、骨転移。14日入院中、疼痛NRS 2-5、SpO2 94% (1L/分)。PPS 50%。明日退院前カンファ、来週在宅移行予定。主介護者は夫(75歳)。訪問診療・看護・薬剤師、介護保険、福祉用具整備済。夫のZarit 24点(中程度負担)。

A: 夫の介護負担と夜間急変時対応への不安が在宅療養継続の最大リスク。患者の施設入所検討発言もあり、夫婦間の意向確認と夫への具体的支援が不可欠。

R: 明日退院前カンファで夫の介護負担を多職種で共有。レスパイトケア(短期入所)を1ヶ月以内に1回試行提案。夫向け疼痛時対応マニュアルを文書化、退院前に夫・娘と再確認。夫・娘面談設定。",True,,0,2.5
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,24,"S:
72歳女性、進行肺癌。夫は「妻と家で過ごしたいが、夜中の痛みへの対応に自信がなく、自分が倒れた時のことも不安」と述べています。患者さんも「夫に迷惑をかけて申し訳ない」と、施設入所も示唆しています。

B:
呼吸器内科病棟14日目、明日退院前カンファレンス、来週在宅緩和ケア移行予定。肺腺癌Stage IV、骨転移あり。疼痛 NRS安静時2、体動時5（オキシコドン徐放40mg/日、レスキュー5mg）。PPS50%、ADL移動車椅子。主介護者は夫（75歳、軽度高血圧）、娘は遠方。訪問診療・看護・薬剤師、介護保険、介護機器準備済。夫のZarit 24点（中程度負担）。

A:
夫の介護負担と夜間急変時への不安が、在宅療養継続の最大リスクです。患者さん本人も夫への申し訳なさから施設入所を検討しており、夫婦間の意向のすれ違いが生じる可能性があります。

R:
明日のカンファレンスで夫の介護負担と不安を多職種で共有します。レスパイトケア（短期入所）の早期活用を提案します。夫向け疼痛時対応マニュアルの文書化と再確認、娘さんとの面談機会設定、夫婦合同面談での在宅継続意向確認を計画します。",True,,0,1.59
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,19,"S: 72歳女性、進行肺癌、在宅緩和ケア移行予定。夫は「妻と家で過ごしたいが、夜中の痛みへの対応や、自分が倒れた時のことが不安」と述べている。患者も夫への申し訳なさから施設入所を検討している。

B: 14日目入院、明日退院前カンファレンス、来週在宅移行予定。肺腺癌Stage IV、骨転移あり。疼痛NRS 2（安静時）、5（体動時）。PPS 50%。主介護者は夫（75歳）、娘は遠方。在宅医療体制（訪問診療・看護・薬剤師）、介護保険、介護用具は準備済。夫のZarit 24点（中程度負担）。

A: 夫の介護負担と夜間急変時への不安が在宅療養継続の最大リスク。患者の施設入所検討も懸念。十分な在宅医療体制を活かし、夫への具体的対処法教育とレスパイトケア活用が喫緊の課題。

R: 明日カンファレンスで夫の介護負担を多職種で共有。レスパイトケア（短期入所）の早期試行を提案。夫向け疼痛時対応マニュアル（文書化）と緊急連絡基準の再確認。夫と娘の面談設定。",True,,0,2.4
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,27,"S: 72歳女性、進行肺癌、在宅緩和ケア移行期。夫は「夜中の痛みに自信がない」「自分が倒れたら」と不安。患者も夫に申し訳なく施設を検討。
B: 14日入院中、来週退院・在宅移行予定。肺腺癌Stage IV、骨転移あり。疼痛 NRS安静時2、体動時5。PPS50%。夫（75歳）が主介護者、Zarit 24点（中程度負担）。在宅医療体制は訪問診療、看護、薬剤師、介護保険、福祉用具準備済。
A: 夫の介護負担と不安が在宅継続のリスク。夜間対応、自身の健康、孤立が複合要因。患者も施設検討し、夫婦間で意向のずれが生じる可能性。
R: 明日、退院前カンファレンスで夫の介護負担を共有。レスパイトケア（短期入所）を1ヶ月以内に1回試行提案。夫向け疼痛時対応マニュアルを文書化し、退院前に再確認。夫と娘の面談機会設定。",True,,0,1.2
P3,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,0.0,1,"## SBAR形式での申し送り

**S (Situation):**
65歳女性、卵巣癌再発で緩和ケア病棟入棟10日目の方です。身体症状は腹水軽度、腹部膨満感NRS2と良好にコントロールされています。フェンタニルパッチ4mg/3日、制吐剤定期投与中です。

**B (Background):**
初回手術・化学療法後3年で再発、抗癌治療終了後緩和ケア移行3週前です。未婚で両親他界、姉が遠方に在住。小学校教諭退職後、ボランティア活動をしていました。FACIT-Spは9点と低値です。

**A (Assessment):**
身体症状は安定していますが、患者さんは「人生に意味があったのか分からない」「何のために生きてきたのか」と、人生の意味や祈りへの希求を表現されており、霊的苦痛を呈しています。臨床宗教師への面会希望を示唆されています。

**R (Recommendation):**
患者さんの意向に沿い、臨床宗教師との面会を調整します。また、元同僚や姉との交流機会を増やせるよう支援します。必要に応じてライフレビューの傾聴も継続します。緩和ケアチームで霊的支援について情報共有します。",True,,0,1.35
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,23,"S: 72歳女性、進行肺癌、在宅緩和ケア移行期。夫は「夜中の痛みへの対応に自信がない」「自分が倒れたら誰が妻を看るのか」と不安を訴えています。患者も夫への申し訳なさから施設入所を検討しています。

B: 肺腺癌Stage IV、骨転移あり。疼痛NRS体動時5、オキシコドン徐放40mg/日、レスキュー5mg（2-3回/日）使用中。PPS50%。夫（75歳）が主介護者、Zarit 24点（中程度負担）。明日退院前カンファレンス、来週在宅緩和ケア移行予定。訪問診療・看護・薬剤師、介護保険導入済。

A: 夫の介護負担と不安が在宅療養継続の最大リスク。夜間急変時対応への不安、自身の健康、社会的孤立が複合。患者の施設入所検討発言もあり、夫婦間の意向すれ違いも懸念。

R: 明日カンファレンスで夫の介護負担を多職種で共有。レスパイトケア（短期入所）を1ヶ月以内に1回試行提案。夫向け疼痛時対応マニュアルを文書化し、退院前に夫・娘と再確認。夫・娘面談機会設定、合同面談で在宅継続意向確認を継続。",True,,0,2.49
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,29,"S: 72歳女性、進行肺癌。夫は「妻と家で最期を過ごしたいが、夜間痛への対応や自身が倒れた時のことが不安」と訴える。患者も「夫に迷惑をかけて申し訳ない、施設の方が良いか」と話しており、夫婦間に葛藤が生じうる。

B: 肺腺癌Stage IV、骨転移あり。現在、オキシコドン徐放錠40mg/日、レスキュー5mgで疼痛コントロール良好（NRS安静時2、体動時5）。PPS50%、ADL一部介助。夫（75歳）が主介護者、訪問看護・診療・薬剤師、介護保険、介護用品準備済。夫のZarit介護負担尺度は24点（中程度）。明日退院前カンファレンス。

A: 夫の夜間急変時対応への不安と、自身の健康問題・社会的孤立が複合した中等度の介護負担が、在宅療養継続の最大リスク。患者の施設入所検討発言は、夫婦間の意向のすれ違いを示唆。

R: 明日の退院前カンファレンスで夫の介護負担を多職種で共有。レスパイトケア（短期入所）の早期活用を提案。夫向け疼痛時対応マニュアルの文書化と退院前再確認。娘との連絡頻度・役割分担について夫娘面談機会を設定。",True,,0,1.49
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,28,"S: 72歳女性、進行肺癌、在宅緩和ケア移行予定。夫は「夜中の痛みに自信がない」「自分が倒れたら」と不安。患者も夫への申し訳なさから施設入所を検討。

B: 呼吸器内科病棟14日目、明日退院前カンファレンス、来週在宅移行予定。肺腺癌Stage IV、骨転移あり。疼痛 NRS 2-5、オキシコドン使用中。PPS 50%。夫（75歳）が主介護者、Zarit 24点。在宅医療体制は整備済。

A: 夫の介護負担と夜間急変時への不安が、在宅療養継続の最大リスク。患者の施設入所検討発言も、夫婦間の意向すれ違いの可能性を示唆。

R: 明日カンファレンスで夫の介護負担を共有。レスパイトケア（短期入所）を1ヶ月以内に1回試行提案。夜間疼痛時対応マニュアルを文書化し、夫・娘同席で再確認。夫・娘面談設定、夫婦合同面談で在宅継続意向確認を継続。",True,,0,1.86
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,26,"S: 72歳女性、進行肺癌、在宅緩和ケア移行期。夫は「夜間の疼痛増強時の対応に自信がなく、自分が倒れた時の妻の看取りが不安」。患者は「夫に迷惑をかけて申し訳ない、施設の方が良いか」。

B: 肺腺癌Stage IV、骨転移あり。明日退院、在宅緩和ケア移行予定。疼痛コントロールはオキシコドン徐放錠40mg/日、レスキュー使用あり（1日2〜3回）、NRS体動時5。PPS 50%。夫（75歳、軽度高血圧）が主介護者。Zarit 24点（中程度負担）。

A: 夫の介護負担と夜間急変時への不安が在宅療養継続の最大リスク。患者本人の施設検討発言もあり、夫婦間の意向すれ違いも懸念される。十分な在宅医療体制はあるが、夫への具体的対応教育とレスパイトケア活用で負担軽減が必要。

R: 明日退院前カンファレンスで夫の介護負担を多職種と共有。レスパイトケア（短期入所）を退院後1ヶ月以内に1回試行することを提案。夫向け疼痛時対応マニュアルを文書化し、退院前に再確認。娘との連絡頻度・役割分担について夫娘面談機会を設定。",True,,0,2.28
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,14,"S:
72歳女性、進行肺癌。夫は「妻と家で過ごしたいが、夜間の疼痛増強時の対応に自信がなく、自分が倒れた時のことも不安。娘は忙しく、医療用麻薬使用への抵抗もあった」と話す。患者は「夫に迷惑をかけて申し訳ない、施設の方が良いか」と述べている。

B:
患者は呼吸器内科病棟14日目、明日退院前カンファレンス、来週在宅緩和ケア移行予定。骨転移あり、化学療法終了、best supportive care移行。疼痛 NRS安静時2、体動時5（オキシコドン徐放40mg/日、レスキュー5mg 2-3回/日）。PPS50%。夫（75歳）が主介護者、Zarit 24点（中程度負担）。在宅医療体制は整備済。

A:
夫の介護負担と夜間疼痛への不安が在宅療養継続の最大リスク。患者本人も施設入所を検討しており、夫婦間で意向のすれ違いが生じる可能性。夫への具体的対処法教育、レスパイトケア活用提案で介護負担軽減が必要。

R:
明日の退院前カンファレンスで、多職種と夫の介護負担を共有。レスパイトケア（短期入所）の早期利用を提案。疼痛時対応マニュアルを文書化し、夫・娘同席で再確認。夫・娘面談を設定し、連絡頻度・役割分担を明確化。",True,,0,3.93
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,22,"## SBAR記録

**S (Situation):**
72歳女性、進行肺癌。明日退院前カンファレンス、来週在宅緩和ケア移行予定。疼痛コントロールは良好（NRS 2-5）だが、夫は夜間痛への対応や自身の健康不安を強く抱えている。患者も夫への申し訳なさから施設入所を検討しており、夫婦間の認識のずれが懸念される。

**B (Background):**
肺腺癌Stage IV、骨転移あり。化学療法終了しbest supportive care移行。PPS 50%。ADL一部介助。主介護者は75歳夫（軽度高血圧、ADL自立）。在宅医療体制は訪問診療・看護・薬剤師、介護保険、介護用品レンタル準備済。夫のZarit介護負担尺度は24点（中程度）。

**A (Assessment):**
夫の介護負担と夜間急変時への不安が、在宅療養継続の最大リスク。夜間症状変化への対応、自身の健康、社会的孤立の複合的要因が夫の負担を増大させている。患者の施設入所検討発言は、夫婦間の意向のすれ違いを示唆。

**R (Recommendation):**
明日の退院前カンファレンスで夫の介護負担を多職種で共有。レスパイトケア（短期入所）を退院後1ヶ月以内に1回試行することを提案。夫向け疼痛時対応マニュアル（レスキュー使用判断・救急要請基準）を文書化、退院前に再確認。夫・娘・患者の合同面談で、連絡頻度・役割分担、在宅継続の意向を確認・調整する。",True,,0,3.22
P3,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,0.0,8,"## SBAR形式での申し送り

**S (Situation):**
65歳女性、卵巣癌再発で緩和ケア病棟入棟10日目の方です。身体症状は腹水軽度、腹部膨満感NRS2と良好にコントロールされています。フェンタニルパッチ4mg/3日、制吐剤定期投与中です。

**B (Background):**
初回手術・化学療法後3年で再発、抗癌治療終了後緩和ケア移行3週前です。未婚で両親他界、姉が遠方に在住。小学校教諭退職後、ボランティア活動をしていました。FACIT-Spは9点と低値です。

**A (Assessment):**
身体症状は安定していますが、患者さんは「人生に意味があったのか分からない」「何のために生きてきたのか」と、人生の意味や祈りへの希求を表現されており、霊的苦痛を呈しています。臨床宗教師への面会希望を示唆されています。

**R (Recommendation):**
患者さんの意向に沿い、臨床宗教師との面会を調整します。また、元同僚や姉との交流機会を増やせるよう支援します。必要に応じてライフレビューの傾聴も継続します。緩和ケアチームで霊的支援について情報共有します。",True,,0,1.44
P3,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,0.0,11,"## SBAR形式での申し送り

**S (Situation):**
65歳女性、卵巣癌再発で緩和ケア病棟入棟10日目の方です。身体症状は腹水軽度、腹部膨満感NRS2と良好にコントロールされています。フェンタニルパッチ4mg/3日、制吐剤定期投与中です。

**B (Background):**
初回手術・化学療法後3年で再発、抗癌治療終了後緩和ケア移行3週前です。未婚で両親他界、姉が遠方に在住。小学校教諭退職後、ボランティア活動をしていました。FACIT-Spは9点と低値です。

**A (Assessment):**
身体症状は安定していますが、患者さんは「人生に意味があったのか分からない」「何のために生きてきたのか」と、人生の意味や祈りへの希求を表現されており、霊的苦痛を呈しています。臨床宗教師への面会希望を示唆されています。

**R (Recommendation):**
患者さんの意向に沿い、臨床宗教師との面会を調整します。また、元同僚や姉との交流機会を増やせるよう支援します。必要に応じてライフレビューの傾聴も継続します。緩和ケアチームで霊的支援について情報共有します。",True,,0,1.35
P3,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,0.0,4,"## SBAR形式での申し送り

**S (Situation):**
65歳女性、卵巣癌再発で緩和ケア病棟入棟10日目の方です。身体症状は腹水軽度、腹部膨満感NRS2と良好にコントロールされています。フェンタニルパッチ4mg/3日、制吐剤定期投与中です。

**B (Background):**
初回手術・化学療法後3年で再発、抗癌治療終了後緩和ケア移行3週前です。未婚で両親他界、姉が遠方に在住。小学校教諭退職後、ボランティア活動をしていました。FACIT-Spは9点と低値です。

**A (Assessment):**
身体症状は安定していますが、患者さんは「人生に意味があったのか分からない」「何のために生きてきたのか」と、人生の意味や祈りへの希求を表現されており、霊的苦痛を呈しています。臨床宗教師への面会希望を示唆されています。

**R (Recommendation):**
患者さんの意向に沿い、臨床宗教師との面会を調整します。また、元同僚や姉との交流機会を増やせるよう支援します。必要に応じてライフレビューの傾聴も継続します。緩和ケアチームで霊的支援について情報共有します。",True,,0,2.08
P3,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,0.0,2,"## SBAR形式での申し送り

**S (Situation):**
65歳女性、卵巣癌再発で緩和ケア病棟入棟10日目の方です。身体症状は腹水軽度、腹部膨満感NRS2と良好にコントロールされています。フェンタニルパッチ4mg/3日、制吐剤定期投与中です。

**B (Background):**
初回手術・化学療法後3年で再発、抗癌治療終了後緩和ケア移行3週前です。未婚で両親他界、姉が遠方に在住。小学校教諭退職後、ボランティア活動をしていました。FACIT-Spは9点と低値です。

**A (Assessment):**
身体症状は安定していますが、患者さんは「人生に意味があったのか分からない」「何のために生きてきたのか」と、人生の意味や祈りへの希求を表現されており、霊的苦痛を呈しています。臨床宗教師への面会希望を示唆されています。

**R (Recommendation):**
患者さんの意向に沿い、臨床宗教師との面会を調整します。また、元同僚や姉との交流機会を増やせるよう支援します。必要に応じてライフレビューの傾聴も継続します。緩和ケアチームで霊的支援について情報共有します。",True,,0,2.09
P3,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,0.0,10,"## SBAR形式での申し送り

**S (Situation):**
65歳女性、卵巣癌再発で緩和ケア病棟入棟10日目の方です。身体症状は腹水軽度、腹部膨満感NRS2と良好にコントロールされています。フェンタニルパッチ4mg/3日、制吐剤定期投与中です。

**B (Background):**
初回手術・化学療法後3年で再発、抗癌治療終了後緩和ケア移行3週前です。未婚で両親他界、姉が遠方に在住。小学校教諭退職後、ボランティア活動をしていました。FACIT-Spは9点と低値です。

**A (Assessment):**
身体症状は安定していますが、患者さんは「人生に意味があったのか分からない」「何のために生きてきたのか」と、人生の意味や祈りへの希求を表現されており、霊的苦痛を呈しています。臨床宗教師への面会希望を示唆されています。

**R (Recommendation):**
患者さんの意向に沿い、臨床宗教師との面会を調整します。また、元同僚や姉との交流機会を増やせるよう支援します。必要に応じてライフレビューの傾聴も継続します。緩和ケアチームで霊的支援について情報共有します。",True,,0,1.46
P2,gemini,gemini-2.5-flash-lite,gemini-2.5-flash-lite,1.0,30,"S: 72歳女性、進行肺癌。夫は「妻と家で過ごしたいが、夜間の疼痛増強時の対応に自信がなく、自身が倒れた際の妻の介護が不安」と訴えています。患者本人も夫への申し訳なさから施設入所を検討しています。

B: 肺腺癌Stage IV、骨転移あり。疼痛コントロールはオキシコドン徐放錠40mg/日、レスキュー5mgを1日2-3回使用、NRS安静時2、体動時5。PPS50%。夫(75歳、軽度高血圧)が主介護者、娘は遠隔地に在住。在宅医療体制（訪問診療、訪問看護、訪問薬剤師）は整備済み。夫のZarit介護負担尺度は24点(中程度)。

A: 夫の介護負担と夜間疼痛増強への不安が、在宅療養継続の最大リスクです。患者本人も夫への申し訳なさから施設入所を検討しており、夫婦間の意向のずれが生じる可能性があります。

R: 明日の退院前カンファレンスで夫の介護負担を多職種と共有します。レスパイトケア（短期入所）を退院後1ヶ月以内に1回試行することを提案します。夫向け疼痛時対応マニュアル（レスキュー使用判断・救急要請基準）を文書化し、退院前に夫と娘同席で再確認します。",True,,0,2.57
